atom_start_date,price_open,price_high,price_low,price_close,volume_traded,trades_count
2020-12-14T00:00:00.0000000Z,5.1903,5.33,5.04,5.2682,55538.25829027,1829
2020-12-15T00:00:00.0000000Z,5.2281,5.3633,5.0744,5.3004,30362.6484675,1648
2020-12-16T00:00:00.0000000Z,5.2942,5.5,5.1583,5.4846,183944.78290352,2405
2020-12-17T00:00:00.0000000Z,5.5,5.7227,5.2888,5.3567,149557.72016141,1987
2020-12-18T00:00:00.0000000Z,5.3033,5.4002,5.2083,5.3321,20711.64203982,374
2020-12-19T00:00:00.0000000Z,5.3344,5.436,5.2702,5.3,116013.2827653,1085
2020-12-20T00:00:00.0000000Z,5.2765,5.3517,4.9126,5.0206,86759.24222816,1547
2020-12-21T00:00:00.0000000Z,5.0154,5.1454,4.8012,5.0292,120839.71953205,872
2020-12-22T00:00:00.0000000Z,5.0441,5.1029,4.7358,4.9458,62393.27437591,495
2020-12-23T00:00:00.0000000Z,4.9307,4.9912,4.2639,4.3946,152682.57361664,995
2020-12-24T00:00:00.0000000Z,4.3871,4.9938,4.2313,4.9511,109229.97192337,772
2020-12-25T00:00:00.0000000Z,4.9246,5.0412,4.7551,4.92,34864.05546143,513
2020-12-26T00:00:00.0000000Z,4.91,4.9608,4.74,4.8094,26631.95858076,344
2020-12-27T00:00:00.0000000Z,4.7822,5.0042,4.5713,4.8441,89494.50574296,1001
2020-12-28T00:00:00.0000000Z,4.8285,5.55,4.7954,5.3739,198264.16618742,1872
2020-12-29T00:00:00.0000000Z,5.3746,5.6846,5.0254,5.6338,151896.88937434,3502
2020-12-30T00:00:00.0000000Z,5.6215,5.8202,5.3832,5.4523,162692.02960186,1954
2020-12-31T00:00:00.0000000Z,5.4284,6.49,5.2467,6.4799,293888.65849019,2291
2021-01-01T00:00:00.0000000Z,6.4553,6.5,5.6302,5.8759,386892.50056721,1996
2021-01-02T00:00:00.0000000Z,5.8645,5.93,5.25,5.4037,357409.96721033,2525
2021-01-03T00:00:00.0000000Z,5.4037,5.9039,5.2901,5.8294,228503.67437232,2665
2021-01-04T00:00:00.0000000Z,5.8345,6.271,5.2751,6.0465,518774.66841088,4881
2021-01-05T00:00:00.0000000Z,6.0529,6.3985,5.6601,6.2195,251609.89535301,2352
2021-01-06T00:00:00.0000000Z,6.2238,6.9691,5.8835,6.6988,330591.45727827,3790
2021-01-07T00:00:00.0000000Z,6.6994,6.841,5.9339,6.263,378348.94361661,9871
2021-01-09T00:00:00.0000000Z,5.9356,6.7349,5.8259,6.5617,443323.15112643,3574
2021-01-10T00:00:00.0000000Z,6.5734,7.1631,5.9531,6.426,354155.8622181,6154
2021-01-11T00:00:00.0000000Z,6.4209,6.4209,5.0265,5.7186,377764.42263049,3807
2021-01-12T00:00:00.0000000Z,5.7102,6.1279,5.499,5.702,151110.78740077,1659
2021-01-13T00:00:00.0000000Z,5.6477,6.2442,5.5455,6.2442,136414.5182031,1585
2021-01-14T00:00:00.0000000Z,6.2471,6.5788,6.1354,6.4637,437209.90356188,2237
2021-01-15T00:00:00.0000000Z,6.4654,8.4698,6.4579,7.8905,1351232.09274908,10736
2021-01-16T00:00:00.0000000Z,7.8624,9.6058,7.55,9.0161,542956.85537235,6117
2021-01-17T00:00:00.0000000Z,9.0,9.2,8.0097,8.5301,236525.89910206,3049
2021-01-18T00:00:00.0000000Z,8.5344,9.8489,8.5344,9.5337,676461.44650782,5040
2021-01-19T00:00:00.0000000Z,9.5514,10.1978,8.851,8.9432,391034.41189994,3496
2021-01-20T00:00:00.0000000Z,8.9,9.4822,7.9633,8.9001,406711.95458729,3231
2021-01-21T00:00:00.0000000Z,8.9098,8.9481,7.08,7.1612,294368.64889073,2897
2021-01-22T00:00:00.0000000Z,7.163,8.4489,6.6,8.0251,281026.70252681,2983
2021-01-23T00:00:00.0000000Z,7.9872,8.686,7.8518,8.3391,112938.78705737,2130
2021-01-24T00:00:00.0000000Z,8.3086,8.7882,7.8766,8.2474,130681.85830194,1855
2021-01-25T00:00:00.0000000Z,8.2519,8.5523,7.6838,7.7638,115817.7597389,1807
2021-01-26T00:00:00.0000000Z,7.7358,7.9599,7.4,7.7453,72344.13270585,1619
2021-01-27T00:00:00.0000000Z,7.73,7.7541,6.7659,6.9708,176216.72677306,2377
2021-01-28T00:00:00.0000000Z,6.9888,8.519,6.8446,8.0615,351484.53919684,3200
2021-01-29T00:00:00.0000000Z,8.0738,8.5627,7.7058,8.0207,199849.73005251,2177
2021-01-30T00:00:00.0000000Z,7.9843,8.2972,7.5285,8.053,150884.19610724,1722
2021-01-31T00:00:00.0000000Z,8.053,8.9,7.7053,8.1499,196067.59883155,2457
2021-02-01T00:00:00.0000000Z,8.15,9.275,7.8448,9.275,386131.87168801,3667
2021-02-02T00:00:00.0000000Z,9.279,9.3296,8.717,8.8957,757256.39789783,4875
2021-02-03T00:00:00.0000000Z,8.8931,9.75,8.7598,9.3175,476211.32101554,2975
2021-02-04T00:00:00.0000000Z,9.3234,9.5095,8.6621,9.1611,185246.69728333,2387
2021-02-05T00:00:00.0000000Z,9.1982,12.8305,9.0409,12.1889,845972.03614944,9440
2021-02-06T00:00:00.0000000Z,12.2307,13.6283,11.3024,12.011,561400.75915723,7701
2021-02-07T00:00:00.0000000Z,12.0722,14.0113,11.48,13.8593,510439.10481674,7296
2021-02-08T00:00:00.0000000Z,13.8616,15.0,13.2947,14.1682,515039.22406327,7153
2021-02-09T00:00:00.0000000Z,14.1832,15.49,13.812,15.104,501004.40536331,4974
2021-02-10T00:00:00.0000000Z,15.074,15.47,13.5697,15.0191,409128.01155126,5038
2021-02-11T00:00:00.0000000Z,15.0503,18.3402,14.8294,17.656,511608.90206412,6888
2021-02-12T00:00:00.0000000Z,17.7126,22.1594,17.3064,21.2154,581694.92785806,9583
2021-02-13T00:00:00.0000000Z,21.1224,22.0919,19.1978,20.2671,353032.95089272,5021
2021-02-14T00:00:00.0000000Z,20.2994,20.6822,18.5439,19.22,179790.28392866,3154
2021-02-15T00:00:00.0000000Z,19.2031,24.9749,14.7865,22.5686,751452.42656521,11654
2021-02-16T00:00:00.0000000Z,22.4733,26.5137,22.2117,25.1592,640813.94224222,9922
2021-02-17T00:00:00.0000000Z,25.0767,25.8,22.5101,23.8461,318756.15826694,5350
2021-02-18T00:00:00.0000000Z,23.9341,24.9998,22.7606,23.028,369492.67834257,4761
2021-02-19T00:00:00.0000000Z,23.1907,25.999,21.0,22.941,344294.00631088,4796
2021-02-20T00:00:00.0000000Z,22.9277,24.4477,17.2,21.5485,453998.9347936,6238
2021-02-21T00:00:00.0000000Z,21.6,22.6315,20.8601,21.6237,215209.08053242,3701
2021-02-22T00:00:00.0000000Z,21.6237,21.6808,15.73,21.1543,583828.10977041,8028
2021-02-23T00:00:00.0000000Z,21.1426,23.3735,15.22,20.2171,1029325.20428465,13763
2021-02-24T00:00:00.0000000Z,20.2171,21.4,18.8514,19.6193,399065.26426989,5816
2021-02-25T00:00:00.0000000Z,19.6474,20.629,17.5001,17.7484,235923.475693,4236
2021-02-26T00:00:00.0000000Z,17.7406,18.972,16.11,18.9,372214.893173,4573
2021-02-27T00:00:00.0000000Z,18.9,20.979,18.6455,19.1742,262039.41791235,4077
2021-02-28T00:00:00.0000000Z,19.0587,19.2219,16.5493,17.6247,171785.25088403,3063
2021-03-01T00:00:00.0000000Z,17.7175,18.8833,17.5389,18.7128,176527.37307315,2834
2021-03-02T00:00:00.0000000Z,18.6832,20.441,18.0419,18.8866,406543.73895325,4677
2021-03-03T00:00:00.0000000Z,18.8095,22.04,18.586,21.4146,552188.94370858,6236
2021-03-04T00:00:00.0000000Z,21.3402,21.8191,18.17,18.8015,495951.55181828,5539
2021-03-05T00:00:00.0000000Z,18.8656,19.4461,17.957,18.7259,127388.46888348,2841
2021-03-06T00:00:00.0000000Z,18.7534,19.0802,18.25,18.9545,170230.88479165,2038
2021-03-07T00:00:00.0000000Z,18.9456,19.5,18.6763,19.4643,78254.39571148,1895
2021-03-08T00:00:00.0000000Z,19.4721,20.035,18.5851,19.3854,246455.99129209,2820
2021-03-09T00:00:00.0000000Z,19.3962,21.1492,19.0865,21.1492,182950.3704292,3822
2021-03-10T00:00:00.0000000Z,21.1494,21.2946,19.1311,19.6398,203865.4369059,3376
2021-03-11T00:00:00.0000000Z,19.6319,19.7496,18.5474,19.3199,168048.9299298,2670
2021-03-12T00:00:00.0000000Z,19.3268,19.441,17.7221,18.5641,212688.10806982,2653
2021-03-13T00:00:00.0000000Z,18.5293,19.8348,17.8618,19.4213,123530.57620056,2516
2021-03-14T00:00:00.0000000Z,19.3871,19.5,18.4587,18.47,59106.68978793,1790
2021-03-15T00:00:00.0000000Z,18.4587,21.0488,17.9294,19.8468,246037.17212467,4350
2021-03-16T00:00:00.0000000Z,19.8643,22.0076,18.7464,21.0748,317627.99284876,4934
2021-03-17T00:00:00.0000000Z,21.0367,21.6145,19.5996,20.9181,168166.02941821,3449
2021-03-18T00:00:00.0000000Z,20.9205,24.495,20.5593,22.122,415870.57799672,6702
2021-03-19T00:00:00.0000000Z,22.122,23.1669,21.4934,22.1773,250386.50728208,4241
2021-03-20T00:00:00.0000000Z,22.172,22.7027,20.7441,20.8757,133990.16370665,2359
2021-03-21T00:00:00.0000000Z,20.8618,21.2406,19.9785,20.5002,99921.7148946,2369
2021-03-22T00:00:00.0000000Z,20.5121,21.2574,18.9457,19.2173,143072.98669202,2813
2021-03-23T00:00:00.0000000Z,19.2067,19.8649,18.7145,18.8081,164520.40318777,2033
2021-03-24T00:00:00.0000000Z,18.7183,19.806,16.51,17.5,198353.14569483,2893
2021-03-25T00:00:00.0000000Z,17.4405,17.9888,16.6723,17.1625,174782.55155144,3158
2021-03-26T00:00:00.0000000Z,17.0952,18.9768,17.0919,18.9768,97752.49031226,2315
2021-03-27T00:00:00.0000000Z,18.8585,19.2,18.0484,18.6792,99158.89488881,1776
2021-03-28T00:00:00.0000000Z,18.7148,19.87,18.4143,19.2785,97017.62966453,1811
2021-03-29T00:00:00.0000000Z,19.316,20.9835,19.0661,20.2745,89133.76477936,2217
2021-03-30T00:00:00.0000000Z,20.3071,20.607,19.4669,19.9825,105824.96857011,1850
2021-03-31T00:00:00.0000000Z,19.9825,20.1037,18.232,19.0901,129448.38711303,2539
2021-04-01T00:00:00.0000000Z,19.148,19.7958,18.9484,19.4977,170140.27065283,2379
2021-04-02T00:00:00.0000000Z,19.45,20.4042,19.1638,20.3363,112912.35429528,2299
2021-04-03T00:00:00.0000000Z,20.3051,22.5351,19.88,20.0616,299538.64749662,5680
2021-04-04T00:00:00.0000000Z,20.0345,21.9111,19.68,21.6347,102913.85475511,2182
2021-04-05T00:00:00.0000000Z,21.5509,22.197,20.2311,21.4123,102681.75272016,2691
2021-04-06T00:00:00.0000000Z,21.4498,23.1994,21.0545,21.704,233021.51089206,4299
2021-04-07T00:00:00.0000000Z,21.6451,22.0708,18.7163,19.5349,250141.52909039,4524
2021-04-08T00:00:00.0000000Z,19.6317,20.6197,19.5,20.5187,126985.79456649,2390
2021-04-09T00:00:00.0000000Z,20.5351,21.5,20.5076,21.3619,120836.73313264,2271
2021-04-10T00:00:00.0000000Z,21.3828,22.3559,21.3792,21.9251,30871.19475948,730
2021-04-11T00:00:00.0000000Z,21.0266,23.43,20.7392,23.4239,154862.56267681,3078
2021-04-12T00:00:00.0000000Z,23.3714,23.7251,21.2465,22.2141,243673.56505181,3883
2021-04-13T00:00:00.0000000Z,22.0314,24.8863,21.3848,23.8501,204064.19326616,4893
2021-04-14T00:00:00.0000000Z,23.8581,25.9977,22.8297,25.9622,304259.63645978,6219
2021-04-15T00:00:00.0000000Z,27.1435,28.5091,25.9711,27.2355,459160.95030915,6471
2021-04-16T00:00:00.0000000Z,27.8316,28.1999,24.13,25.5082,622825.11138367,7094
2021-04-17T00:00:00.0000000Z,25.5129,27.5108,24.318,24.4253,255098.02113215,4196
2021-04-19T00:00:00.0000000Z,21.4229,22.2759,20.3852,20.4728,70967.60477946,1761
2021-04-20T00:00:00.0000000Z,19.2425,21.6387,17.6632,21.3062,360531.33732282,5968
2021-04-21T00:00:00.0000000Z,21.3326,21.5322,19.41,19.6533,173721.08642653,3270
2021-04-22T00:00:00.0000000Z,19.5924,21.5549,18.5343,18.7736,278654.72849854,5123
2021-04-23T00:00:00.0000000Z,18.69,19.2637,16.6001,18.5268,227698.02700814,4344
2021-04-24T00:00:00.0000000Z,20.52,20.52,19.8614,19.8941,2647.26390456,99
2021-04-25T00:00:00.0000000Z,18.4828,19.6675,17.6636,18.7,82395.49904821,2371
2021-04-26T00:00:00.0000000Z,18.7,22.8241,18.5235,22.0719,182534.88746602,4490
2021-04-27T00:00:00.0000000Z,22.0523,23.438,21.7817,23.0719,141302.95819021,3944
2021-04-28T00:00:00.0000000Z,23.0718,24.1516,21.88,22.9629,195286.75932151,3945
2021-04-29T00:00:00.0000000Z,22.9,23.0261,21.1599,22.23,139411.31485434,3178
2021-04-30T00:00:00.0000000Z,22.23,23.4485,21.7269,22.7613,169222.18417319,3472
2021-05-01T00:00:00.0000000Z,22.6621,24.4862,22.4656,23.7835,251026.15228958,4296
2021-05-02T00:00:00.0000000Z,23.8383,23.9217,22.2733,23.1496,149290.20503274,3045
2021-05-03T00:00:00.0000000Z,23.0162,23.7665,22.48,22.9707,149862.60239898,3226
2021-05-04T00:00:00.0000000Z,22.9707,23.3027,20.9087,20.9822,269721.72219624,4831
2021-05-05T00:00:00.0000000Z,20.9577,24.8912,20.6528,24.8912,243880.73820921,4772
2021-05-06T00:00:00.0000000Z,24.8983,27.0685,24.181,25.5426,418881.72366785,7887
2021-05-07T00:00:00.0000000Z,25.55,32.2433,25.0118,28.6784,558864.00325589,12924
2021-05-08T00:00:00.0000000Z,28.6639,31.4683,26.9293,29.5106,226422.63377566,6689
2021-05-09T00:00:00.0000000Z,29.519,29.9776,26.4458,28.7804,174335.765022,4693
2021-05-10T00:00:00.0000000Z,28.7183,29.9,23.7,25.3812,236675.50591026,5519
2021-05-11T00:00:00.0000000Z,25.4606,26.3189,23.89,25.8,156439.000352,3362
2021-05-12T00:00:00.0000000Z,26.8953,27.7881,22.5551,22.8442,239649.27130872,6641
2021-05-13T00:00:00.0000000Z,22.8779,25.3129,21.696,23.5197,330490.26259948,6560
2021-05-14T00:00:00.0000000Z,23.4638,25.8678,23.4638,25.8678,187372.66067685,3360
2021-05-15T00:00:00.0000000Z,25.8721,28.7108,24.4002,24.5313,370253.36321627,8265
2021-05-16T00:00:00.0000000Z,24.517,26.6158,22.75,24.3441,218905.16662516,5484
2021-05-17T00:00:00.0000000Z,24.2828,24.2828,20.6296,21.1363,239642.42868608,5494
2021-05-18T00:00:00.0000000Z,21.1025,23.3888,20.8135,22.8537,211138.96888289,5159
2021-05-19T00:00:00.0000000Z,22.8824,23.5,10.0,13.8,988686.24284147,15503
2021-05-20T00:00:00.0000000Z,13.868,17.3658,12.1315,16.9684,333183.69377531,5333
2021-05-21T00:00:00.0000000Z,16.9713,17.5937,11.352,13.532,337374.89718507,5241
2021-05-22T00:00:00.0000000Z,13.6026,13.6649,11.48,12.2426,189293.53354101,2275
2021-05-23T00:00:00.0000000Z,12.1406,13.0874,8.61,11.6994,658919.75280175,10512
2021-05-24T00:00:00.0000000Z,11.6711,14.525,11.0723,14.525,264987.69654549,4426
2021-05-25T00:00:00.0000000Z,14.5528,14.95,12.4,13.94,185775.56327666,4061
2021-05-26T00:00:00.0000000Z,13.9478,15.6416,13.6437,15.2788,160847.71705314,3864
2021-05-27T00:00:00.0000000Z,15.2788,15.3133,13.6195,14.4993,101911.77490124,2665
2021-05-28T00:00:00.0000000Z,14.5387,14.6007,12.0363,12.7034,120847.92924347,3078
2021-05-29T00:00:00.0000000Z,12.7067,14.3512,11.409,12.0941,475648.99819748,3393
2021-05-30T00:00:00.0000000Z,12.0,13.0972,11.3488,12.5134,79614.21738294,1575
2021-05-31T00:00:00.0000000Z,12.49,13.9829,11.9189,13.9829,80242.77621904,1241
2021-06-01T00:00:00.0000000Z,13.9272,14.5227,13.3621,13.7107,81921.43813154,1880
2021-06-02T00:00:00.0000000Z,13.7676,15.3194,13.6092,14.8989,111640.00829814,2268
2021-06-03T00:00:00.0000000Z,14.8566,17.1951,14.6724,16.6714,190542.60425545,3670
2021-06-04T00:00:00.0000000Z,16.674,17.1,14.0458,15.1937,157144.98869713,4591
2021-06-05T00:00:00.0000000Z,15.0906,16.3247,14.2682,14.926,145973.64902817,3587
2021-06-06T00:00:00.0000000Z,14.8502,15.4155,14.5,15.1111,67952.93971659,1989
2021-06-07T00:00:00.0000000Z,15.1196,15.7726,13.2761,13.4686,115046.99585365,3230
2021-06-08T00:00:00.0000000Z,13.4351,13.8055,12.0224,13.5623,169062.35769615,4244
2021-06-09T00:00:00.0000000Z,13.5798,14.0,12.6212,13.9391,193185.74092794,3360
2021-06-10T00:00:00.0000000Z,13.9397,14.0471,12.5807,12.8235,154265.49736925,3391
2021-06-11T00:00:00.0000000Z,12.8371,12.9427,11.5753,11.9286,108822.69259039,2954
2021-06-12T00:00:00.0000000Z,11.9335,12.0432,10.9256,11.598,102135.38132807,3390
2021-06-13T00:00:00.0000000Z,11.6342,12.5456,11.3109,12.5456,70210.57536986,1698
2021-06-14T00:00:00.0000000Z,12.5531,13.3833,12.232,13.2531,81824.01139775,2232
2021-06-15T00:00:00.0000000Z,13.3517,13.5627,12.6633,12.9993,32159.10324272,1243
2021-06-16T00:00:00.0000000Z,12.9076,13.4427,12.3366,13.4068,99673.4421364,1688
2021-06-17T00:00:00.0000000Z,13.4068,14.6564,13.2966,13.6124,124265.72437149,4079
2021-06-18T00:00:00.0000000Z,13.6005,13.6034,11.9519,12.4576,163831.58746744,5695
2021-06-19T00:00:00.0000000Z,12.3861,12.7104,11.8219,11.8687,61213.55869506,1927
2021-06-20T00:00:00.0000000Z,11.8185,12.3876,11.057,11.9826,110694.40624748,1686
2021-06-21T00:00:00.0000000Z,12.0239,12.073,9.5,9.5173,183940.15963602,3164
2021-06-22T00:00:00.0000000Z,9.5424,10.5698,7.872,8.9918,250463.96134606,4599
2021-06-23T00:00:00.0000000Z,8.941,10.4742,8.7848,9.5932,145337.69401176,3925
2021-06-24T00:00:00.0000000Z,9.6041,10.704,9.0243,10.3583,108934.38555343,1949
2021-06-25T00:00:00.0000000Z,10.3815,10.694,8.8691,9.0928,211884.88104166,2635
2021-06-26T00:00:00.0000000Z,9.0666,9.5823,8.668,9.5823,82213.1785378,1788
2021-06-27T00:00:00.0000000Z,9.6098,10.0774,9.4284,10.0774,128352.09279502,1578
2021-06-28T00:00:00.0000000Z,10.0984,10.8942,9.9238,10.8942,172213.18020131,1672
2021-06-29T00:00:00.0000000Z,10.9,12.8614,10.8478,11.6255,164316.85352639,3309
2021-06-30T00:00:00.0000000Z,11.6544,12.0354,11.05,12.0354,81430.13069891,1818
2021-07-01T00:00:00.0000000Z,12.0464,12.0616,10.7212,11.0563,162332.95015368,1575
2021-07-02T00:00:00.0000000Z,11.0455,11.806,10.531,11.806,165510.04874633,1851
2021-07-03T00:00:00.0000000Z,11.8067,12.1895,11.5627,11.7908,45584.59001925,1709
2021-07-04T00:00:00.0000000Z,11.764,12.45,11.5211,12.3184,66413.30199607,1132
2021-07-05T00:00:00.0000000Z,12.2655,13.961,11.9524,13.579,379609.40471917,5649
2021-07-06T00:00:00.0000000Z,13.5699,14.0655,12.8361,13.1512,113143.72917648,3640
2021-07-07T00:00:00.0000000Z,13.139,13.49,12.8361,12.9504,45406.1358205,2304
2021-07-08T00:00:00.0000000Z,12.9095,12.9566,11.6735,11.9082,74343.95321071,3185
2021-07-09T00:00:00.0000000Z,11.8772,13.668,11.4556,13.1591,172192.73836835,4859
2021-07-10T00:00:00.0000000Z,13.1876,14.5137,12.9724,14.4188,147122.40322539,4910
2021-07-11T00:00:00.0000000Z,14.421,14.7916,13.8897,14.0594,222327.20703941,3689
2021-07-12T00:00:00.0000000Z,14.06,14.1278,12.773,13.0511,195257.96875194,3042
2021-07-13T00:00:00.0000000Z,12.9737,13.7157,11.8186,12.1285,129744.09993579,2526
2021-07-14T00:00:00.0000000Z,12.0809,12.2202,11.02,11.6794,83954.67545372,1975
2021-07-15T00:00:00.0000000Z,11.741,12.0452,10.6914,11.447,185740.12751949,2346
2021-07-16T00:00:00.0000000Z,11.4219,13.1583,10.9861,11.1342,231519.36163877,5705
2021-07-17T00:00:00.0000000Z,11.1314,11.4976,10.7211,11.0092,96252.69720594,3893
2021-07-18T00:00:00.0000000Z,11.0138,11.5464,10.7313,10.9682,57135.97701929,2643
2021-07-19T00:00:00.0000000Z,10.9703,11.0458,9.939,9.939,88799.75360311,2511
2021-07-20T00:00:00.0000000Z,9.9519,10.1446,8.9723,9.5043,148532.68147049,2292
2021-07-21T00:00:00.0000000Z,9.4369,10.7003,9.1613,10.4662,82885.08343937,3111
2021-07-22T00:00:00.0000000Z,10.3811,11.617,10.2122,11.4166,214052.94409183,2642
2021-07-23T00:00:00.0000000Z,11.4157,11.4637,10.685,11.4529,93200.1859524,1513
2021-07-24T00:00:00.0000000Z,11.4677,11.7662,11.0864,11.4648,59687.94445858,1409
2021-07-25T00:00:00.0000000Z,11.4335,11.6284,10.9993,11.4604,35914.82363939,1055
2021-07-26T00:00:00.0000000Z,11.4397,12.4351,11.3305,11.41,139371.92693136,3267
2021-07-28T00:00:00.0000000Z,11.6897,11.9656,11.4075,11.5805,46903.92291673,1390
2021-07-29T00:00:00.0000000Z,11.5905,11.882,11.3305,11.7869,54498.22676932,1266
2021-07-30T00:00:00.0000000Z,11.7869,12.1703,11.45,12.1324,87325.53182526,1852
2021-07-31T00:00:00.0000000Z,12.1623,12.9172,11.89,12.571,130082.75561629,2154
2021-08-01T00:00:00.0000000Z,12.613,13.448,12.1583,12.3843,185066.88848679,3810
2021-08-02T00:00:00.0000000Z,12.316,12.7472,12.1158,12.4812,45864.59817562,1422
2021-08-03T00:00:00.0000000Z,12.4851,12.6474,11.7725,12.0814,54369.73311931,1819
2021-08-04T00:00:00.0000000Z,12.1173,12.9024,11.9675,12.7826,34243.34618942,1248
2021-08-05T00:00:00.0000000Z,12.8195,13.2441,12.4236,13.024,55196.41220128,2152
2021-08-06T00:00:00.0000000Z,13.0337,14.0146,12.7431,13.5753,81171.92741372,2886
2021-08-07T00:00:00.0000000Z,13.5627,14.4954,13.4972,14.0294,86907.23408104,4015
2021-08-08T00:00:00.0000000Z,14.0192,14.2573,13.0325,13.1363,96605.14816431,4395
2021-08-09T00:00:00.0000000Z,13.1363,14.06,12.6652,13.6093,79554.23722614,3510
2021-08-10T00:00:00.0000000Z,13.6747,14.3994,13.4643,14.1056,101331.52654728,2751
2021-08-11T00:00:00.0000000Z,14.1147,15.4587,14.1147,14.608,166388.32682747,4748
2021-08-12T00:00:00.0000000Z,14.5633,15.1984,13.5726,14.0618,73373.29045512,2584
2021-08-13T00:00:00.0000000Z,14.073,15.3215,13.8706,15.2273,90816.46688817,2769
2021-08-14T00:00:00.0000000Z,15.2133,15.7761,14.7219,15.5618,106953.15406428,3296
2021-08-15T00:00:00.0000000Z,15.5748,15.948,14.8983,15.9123,75485.73694694,2242
2021-08-16T00:00:00.0000000Z,15.9395,16.6694,15.3692,15.8159,338547.27979156,5282
2021-08-17T00:00:00.0000000Z,15.7576,17.7335,15.0882,15.998,448518.66317098,10592
2021-08-18T00:00:00.0000000Z,16.0061,18.5775,15.0177,17.95,282584.78306379,8427
2021-08-19T00:00:00.0000000Z,18.0104,20.4082,17.8023,18.7053,637239.79568518,13944
2021-08-20T00:00:00.0000000Z,18.6677,19.9661,18.3932,18.9613,256730.05030045,5091
2021-08-21T00:00:00.0000000Z,18.8455,23.9074,18.5642,22.1284,480485.72032283,12058
2021-08-22T00:00:00.0000000Z,22.1529,24.8567,21.0084,21.8872,326265.66049262,7743
2021-08-23T00:00:00.0000000Z,21.8986,23.1065,21.3061,21.82,208392.19865965,4358
2021-08-24T00:00:00.0000000Z,21.7738,22.0056,19.2347,19.5574,236457.78691268,4700
2021-08-25T00:00:00.0000000Z,19.5343,20.8999,18.6339,19.9899,156357.5012596,4973
2021-08-26T00:00:00.0000000Z,20.1058,20.2946,17.7327,17.9437,130506.60721656,4629
2021-08-27T00:00:00.0000000Z,17.9382,20.5442,17.2862,20.49,138403.53831095,5231
2021-08-28T00:00:00.0000000Z,20.4163,21.4606,19.54,21.328,126983.00480222,5089
2021-08-29T00:00:00.0000000Z,21.3347,22.4237,20.3699,21.187,302721.80078768,7389
2021-08-30T00:00:00.0000000Z,21.19,23.8999,19.5042,22.2264,271959.85233192,9331
2021-08-31T00:00:00.0000000Z,22.112,26.2577,21.5971,22.8293,701096.61914901,19235
2021-09-01T00:00:00.0000000Z,22.9275,26.0,22.1389,25.4475,438159.08448536,12104
2021-09-02T00:00:00.0000000Z,25.3629,25.7377,23.5324,24.1222,186008.46197875,5305
2021-09-03T00:00:00.0000000Z,24.1529,24.9417,23.1965,24.133,219744.63320116,6460
2021-09-04T00:00:00.0000000Z,24.1048,25.4714,23.8001,24.4156,159777.71460285,5463
2021-09-05T00:00:00.0000000Z,24.4577,26.2549,23.8194,25.7427,179923.17697841,5679
2021-09-06T00:00:00.0000000Z,25.7565,27.0796,23.8169,25.133,240203.72185922,8852
2021-09-07T00:00:00.0000000Z,25.1388,27.4172,17.4,21.0827,648299.3773669,23245
2021-09-08T00:00:00.0000000Z,21.0827,21.9,18.5199,20.7164,261592.93591224,9673
2021-09-09T00:00:00.0000000Z,20.718,28.43,20.4557,26.8077,989839.91956456,29141
2021-09-10T00:00:00.0000000Z,26.8649,30.4536,24.6083,29.3471,1056266.82855041,36044
2021-09-11T00:00:00.0000000Z,29.4539,30.9187,26.7059,27.3045,379705.94065096,14380
2021-09-12T00:00:00.0000000Z,27.3045,35.2456,26.0042,34.9245,656554.47756876,20096
2021-09-13T00:00:00.0000000Z,34.9547,38.9499,30.3222,35.8148,980333.37472908,34584
2021-09-14T00:00:00.0000000Z,35.6975,37.8695,32.2344,34.1906,462659.72952792,15934
2021-09-15T00:00:00.0000000Z,34.18,35.3226,32.6662,34.1252,199973.17845297,7087
2021-09-16T00:00:00.0000000Z,34.1151,37.1957,31.2699,37.1198,398731.85989772,14298
2021-09-17T00:00:00.0000000Z,37.1198,38.0534,32.521,33.4612,375916.33262922,13573
2021-09-18T00:00:00.0000000Z,33.4612,41.5,32.7081,40.6847,1041701.92325269,18952
2021-09-19T00:00:00.0000000Z,40.6195,44.5695,37.8005,44.2053,564050.33235926,18179
2021-09-20T00:00:00.0000000Z,44.2449,44.7383,33.3496,33.9505,1291393.32583781,35699
2021-09-21T00:00:00.0000000Z,33.6791,37.175,28.8295,30.424,1119652.06987185,30720
2021-09-22T00:00:00.0000000Z,30.4384,40.0,29.3536,39.9052,1161101.51897573,31687
2021-09-23T00:00:00.0000000Z,39.7285,43.3966,38.8732,41.5674,633698.82246121,20623
2021-09-24T00:00:00.0000000Z,41.5417,44.3571,35.96,42.7002,850428.48954288,29352
2021-09-25T00:00:00.0000000Z,42.5221,43.0893,38.8644,39.4866,329924.55191299,15007
2021-09-26T00:00:00.0000000Z,39.4704,41.6667,35.4586,39.8608,381749.83580787,19042
2021-09-27T00:00:00.0000000Z,39.861,40.7501,36.8123,37.2686,316582.60452764,9801
2021-09-28T00:00:00.0000000Z,37.1999,37.8474,33.33,33.6815,585214.74683298,14921
2021-09-29T00:00:00.0000000Z,33.6693,36.6104,32.7398,33.8736,239406.65729379,10644
2021-09-30T00:00:00.0000000Z,33.788,36.2483,33.5184,36.1866,323661.47747465,9705
